"gene","txp","center","Salmon","kallisto"
"ENSG00000164611.12","ENST00000519287.1","CNAG",0,0
"ENSG00000164611.12","ENST00000519287.1","HMGU",0,0
"ENSG00000164611.12","ENST00000519287.1","MPIMG",0,0
"ENSG00000164611.12","ENST00000519287.1","ICMB",0,0
"ENSG00000164611.12","ENST00000519287.1","LUMC",0,0
"ENSG00000164611.12","ENST00000519287.1","UNIGE",126.65,246.3
"ENSG00000164611.12","ENST00000519287.1","UU",0,0
"ENSG00000181163.13","ENST00000296930.9","CNAG",548.02,215.56
"ENSG00000181163.13","ENST00000296930.9","HMGU",423.21,224.89
"ENSG00000181163.13","ENST00000296930.9","MPIMG",345.62,199.8
"ENSG00000181163.13","ENST00000296930.9","ICMB",483.12,263.72
"ENSG00000181163.13","ENST00000296930.9","LUMC",220.98,215.17
"ENSG00000181163.13","ENST00000296930.9","UNIGE",274.09,259.49
"ENSG00000181163.13","ENST00000296930.9","UU",226.8,162.95
"ENSG00000181163.13","ENST00000523339.1","CNAG",2673.37,2671.13
"ENSG00000181163.13","ENST00000523339.1","HMGU",2309.93,2226.84
"ENSG00000181163.13","ENST00000523339.1","MPIMG",2489.44,2474.43
"ENSG00000181163.13","ENST00000523339.1","ICMB",2408.03,2221.54
"ENSG00000181163.13","ENST00000523339.1","LUMC",1697.5,1732.55
"ENSG00000181163.13","ENST00000523339.1","UNIGE",1391.46,1371.04
"ENSG00000181163.13","ENST00000523339.1","UU",2064.32,2038.55
"ENSG00000072803.17","ENST00000265094.9","CNAG",1010.07,1366.77
"ENSG00000072803.17","ENST00000265094.9","HMGU",912.89,1378.36
"ENSG00000072803.17","ENST00000265094.9","MPIMG",913.86,1359.58
"ENSG00000072803.17","ENST00000265094.9","ICMB",1110.87,1239.43
"ENSG00000072803.17","ENST00000265094.9","LUMC",1098.96,1123.14
"ENSG00000072803.17","ENST00000265094.9","UNIGE",1003.6,1060.71
"ENSG00000072803.17","ENST00000265094.9","UU",1084.09,1190.36
"ENSG00000113732.8","ENST00000519911.5","CNAG",369.19,230.79
"ENSG00000113732.8","ENST00000519911.5","HMGU",269.37,152.25
"ENSG00000113732.8","ENST00000519911.5","MPIMG",307.69,192.94
"ENSG00000113732.8","ENST00000519911.5","ICMB",225.71,108.62
"ENSG00000113732.8","ENST00000519911.5","LUMC",279.39,178.69
"ENSG00000113732.8","ENST00000519911.5","UNIGE",171.24,90.29
"ENSG00000113732.8","ENST00000519911.5","UU",310.96,209.47
"ENSG00000113732.8","ENST00000517669.1","CNAG",400.72,359.9
"ENSG00000113732.8","ENST00000517669.1","HMGU",371.04,348.48
"ENSG00000113732.8","ENST00000517669.1","MPIMG",412.07,377.47
"ENSG00000113732.8","ENST00000517669.1","ICMB",203.79,128.85
"ENSG00000113732.8","ENST00000517669.1","LUMC",325.58,300.78
"ENSG00000113732.8","ENST00000517669.1","UNIGE",136.45,73.77
"ENSG00000113732.8","ENST00000517669.1","UU",367.28,318.56
"ENSG00000051596.9","ENST00000265097.8","CNAG",626.47,268.45
"ENSG00000051596.9","ENST00000265097.8","HMGU",806.96,355.3
"ENSG00000051596.9","ENST00000265097.8","MPIMG",718.14,258.74
"ENSG00000051596.9","ENST00000265097.8","ICMB",1364.35,1105.95
"ENSG00000051596.9","ENST00000265097.8","LUMC",1137.1,1007.25
"ENSG00000051596.9","ENST00000265097.8","UNIGE",1084.06,965.29
"ENSG00000051596.9","ENST00000265097.8","UU",1217.79,1053.33
"ENSG00000051596.9","ENST00000514861.5","CNAG",180.09,342.96
"ENSG00000051596.9","ENST00000514861.5","HMGU",164.05,308.84
"ENSG00000051596.9","ENST00000514861.5","MPIMG",154.21,321.25
"ENSG00000051596.9","ENST00000514861.5","ICMB",0,111.96
"ENSG00000051596.9","ENST00000514861.5","LUMC",20.69,77.83
"ENSG00000051596.9","ENST00000514861.5","UNIGE",0,57.97
"ENSG00000051596.9","ENST00000514861.5","UU",30.19,108.94
"ENSG00000146083.11","ENST00000504160.1","CNAG",0,0
"ENSG00000146083.11","ENST00000504160.1","HMGU",9.85,2.24
"ENSG00000146083.11","ENST00000504160.1","MPIMG",0,0
"ENSG00000146083.11","ENST00000504160.1","ICMB",20.14,16.04
"ENSG00000146083.11","ENST00000504160.1","LUMC",18.69,23.99
"ENSG00000146083.11","ENST00000504160.1","UNIGE",24.37,29.02
"ENSG00000146083.11","ENST00000504160.1","UU",16.92,18.69
"ENSG00000048140.17","ENST00000310032.12","CNAG",0,0
"ENSG00000048140.17","ENST00000310032.12","HMGU",0,0
"ENSG00000048140.17","ENST00000310032.12","MPIMG",0,0
"ENSG00000048140.17","ENST00000310032.12","ICMB",23.77,13.39
"ENSG00000048140.17","ENST00000310032.12","LUMC",51.15,45.14
"ENSG00000048140.17","ENST00000310032.12","UNIGE",24.39,17.38
"ENSG00000048140.17","ENST00000310032.12","UU",36.08,26.03
"ENSG00000165671.19","ENST00000602285.1","CNAG",13.97,10.73
"ENSG00000165671.19","ENST00000602285.1","HMGU",17.87,14.27
"ENSG00000165671.19","ENST00000602285.1","MPIMG",13.01,10.82
"ENSG00000165671.19","ENST00000602285.1","ICMB",30.3,26.04
"ENSG00000165671.19","ENST00000602285.1","LUMC",57.27,50.38
"ENSG00000165671.19","ENST00000602285.1","UNIGE",54.29,47.32
